# R,rho,minus_Psi2_num,Phi2_num,phi1_pg_sq_over_16,phi1_pg,h00_2_num,chi_2_num,minus_Psi0_PG,minus_Phi0_PG,minus_PhiN_SP
4.248995516551835863e+02,2.418981225959142378e+01,-3.119410773106726939e-20,1.617047256440575580e-24,1.616299690448706124e-24,5.085351024971560134e-12,-6.238821546213453878e-20,-3.234094512881151160e-24,2.335711562780340422e-04,2.336667432456529525e-04,2.353498985615807865e-04
4.255503919780420574e+02,2.422686502926272212e+01,-3.109768199947726785e-20,1.505046756152123610e-24,1.504352021333928522e-24,4.906081159269876568e-12,-6.219536399895453569e-20,-3.010093512304247220e-24,2.332140139211791308e-04,2.333093085546966705e-04,2.349899529112660444e-04
4.262012323008729595e+02,2.426391779893245371e+01,-3.100306277463650615e-20,1.400798501849354479e-24,1.400152865528443946e-24,4.733122209330232579e-12,-6.200612554927301229e-20,-2.801597003698708957e-24,2.328579620750614865e-04,2.329529657130180453e-04,2.346311015932185217e-04
4.268520726236762926e+02,2.430097056860061500e+01,-3.090003162472518547e-20,1.303766286571916547e-24,1.303166279676500666e-24,4.566252344628361803e-12,-6.180006324945037093e-20,-2.607532573143833094e-24,2.325029957525592827e-04,2.325977097260567561e-04,2.342733396503496053e-04
4.275029129464523976e+02,2.433802333826722730e+01,-3.079623099597710584e-20,1.213450964697173789e-24,1.212893363127601174e-24,4.405257519151589860e-12,-6.159246199195421169e-20,-2.426901929394347579e-24,2.321491099970263150e-04,2.322435356281182806e-04,2.339166621552840283e-04
4.281537532692012178e+02,2.437507610793228352e+01,-3.070764288506490241e-20,1.129387892003224059e-24,1.128869699616128245e-24,4.249931198720521767e-12,-6.141528577012980483e-20,-2.258775784006448119e-24,2.317962998818479115e-04,2.318904384852604750e-04,2.335610642101406450e-04
4.288045935919228668e+02,2.441212887759579431e+01,-3.061728632277110443e-20,1.051144543357518552e-24,1.050662975487726798e-24,4.100074097843065828e-12,-6.123457264554220885e-20,-2.102289086715037105e-24,2.314445605102743997e-04,2.315384133926290389e-04,2.332065409463127440e-04
4.294554339146174584e+02,2.444918164725776677e+01,-3.051347920537004175e-20,9.783182936717610540e-25,9.778707622992626738e-25,3.955493925768083228e-12,-6.102695841074008351e-20,-1.956636587343522108e-24,2.310938870153655955e-04,2.311874554753456934e-04,2.328530875242514249e-04
4.301062742372852767e+02,2.448623441691821156e+01,-3.040898288313994971e-20,9.105343522427906394e-25,9.101184524580559247e-25,3.816005141418037133e-12,-6.081796576627989942e-20,-1.821068704485581279e-24,2.307442745594912026e-04,2.308375598877310253e-04,2.325006991332499229e-04
4.307571145599263218e+02,2.452328718657713580e+01,-3.028750708895664429e-20,8.474438407981430160e-25,8.470573373467066606e-25,3.681428716890673136e-12,-6.057501417791328859e-20,-1.694887681596286032e-24,2.303957183346083681e-04,2.304887218138595983e-04,2.321494020034596171e-04
4.314079548825407642e+02,2.456033995623454302e+01,-3.017207276673171570e-20,7.887220026285856730e-25,7.883628181071277622e-25,3.551591909230851467e-12,-6.034414553346343141e-20,-1.577444005257171346e-24,2.300482135608183931e-04,2.301409364667827973e-04,2.317992052527236523e-04
4.320587952051286038e+02,2.459739272589043679e+01,-3.005263658242638843e-20,7.340665358439484340e-25,7.337327399344453112e-25,3.426328040183999220e-12,-6.010527316485277685e-20,-1.468133071687896868e-24,2.297017554879765555e-04,2.297941990880847385e-04,2.314500585404438563e-04
4.327096355276901249e+02,2.463444549554483132e+01,-2.994537083575575694e-20,6.831960428778136009e-25,6.828858413618265670e-25,3.305476283652512405e-12,-5.989074167151151389e-20,-1.366392085755627202e-24,2.293563393942488204e-04,2.294485049481043148e-04,2.311019571762071864e-04
4.333604758502254413e+02,2.467149826519773370e+01,-2.984919682859606009e-20,6.358485852356030540e-25,6.355603106045156344e-25,3.188881460586493828e-12,-5.969839365719212018e-20,-1.271697170471206108e-24,2.290119605856122398e-04,2.291038493456021286e-04,2.307548964973216979e-04
4.340113161727344391e+02,2.470855103484913684e+01,-2.973887452900873137e-20,5.917803386864692812e-25,5.915124415778414438e-25,3.076393841049201964e-12,-5.947774905801746275e-20,-1.183560677372938562e-24,2.286686143970206864e-04,2.287602276083156028e-04,2.304088718686135269e-04
4.346621564952176300e+02,2.474560380449907271e+01,-2.964506688758423603e-20,5.507643424835591949e-25,5.505153827130636651e-25,2.967868953206832372e-12,-5.929013377516847205e-20,-1.101528684967118390e-24,2.283262961907395194e-04,2.284176350901834240e-04,2.300638786822249856e-04
4.353129968176746729e+02,2.478265657414751999e+01,-2.953607949346395039e-20,5.125893330738216382e-25,5.123579721688705730e-25,2.863167399000961226e-12,-5.907215898692790078e-20,-1.025178666147643276e-24,2.279850013570117184e-04,2.280760671752313229e-04,2.297199123574158812e-04
4.359638371401060226e+02,2.481970934379450355e+01,-2.942850730801791870e-20,4.770586590899912927e-25,4.768436534775920506e-25,2.762154676270225265e-12,-5.885701461603583740e-20,-9.541173181799825855e-25,2.276447253136137938e-04,2.277355192730201594e-04,2.293769683403652977e-04
4.366146774625117928e+02,2.485676211344003050e+01,-2.933922170206148509e-20,4.439892723894125157e-25,4.437894660762339276e-25,2.664701007096245066e-12,-5.867844340412297017e-20,-8.879785447788250314e-25,2.273054635056337425e-04,2.273959868213104585e-04,2.290350421039757608e-04
4.372655177848918129e+02,2.489381488308409374e+01,-2.923831168414222954e-20,4.132107869170922478e-25,4.130251055549407960e-25,2.570681172156331960e-12,-5.847662336828445907e-20,-8.264215738341844957e-25,2.269672114051379808e-04,2.270574652856183206e-04,2.286941291476788144e-04
4.379163581072465377e+02,2.493086765272671457e+01,-2.912532015205441555e-20,3.845646033451320251e-25,3.843920488118298560e-25,2.479974350873266115e-12,-5.825064030410883110e-20,-7.691292066902640503e-25,2.266299645112268557e-04,2.267199501571059983e-04,2.283542249972426823e-04
4.385671984295758534e+02,2.496792042236788944e+01,-2.903475189705349109e-20,3.579030952092849789e-25,3.577427396348571580e-25,2.392463967159738563e-12,-5.806950379410698218e-20,-7.158061904185699579e-25,2.262937183498126004e-04,2.263834369550243864e-04,2.280153252045805004e-04
4.392180387518799876e+02,2.500497319200763258e+01,-2.894170060616768744e-20,3.330888494884835066e-25,3.329398305401997592e-25,2.308037540561937194e-12,-5.788340121233537487e-20,-6.661776989769670132e-25,2.259584684728976889e-04,2.260479212241595093e-04,2.276774253475614756e-04
4.398688790741589401e+02,2.504202596164594041e+01,-2.885074732563038930e-20,3.099939604131491556e-25,3.098554769843195405e-25,2.226586542613853223e-12,-5.770149465126077860e-20,-6.199879208262983111e-25,2.256242104594630149e-04,2.257133985367199003e-04,2.273405210298234816e-04
4.405197193964128815e+02,2.507907873128282361e+01,-2.873647212912184782e-20,2.884993729990965230e-25,2.883706803345640143e-25,2.148006258220172071e-12,-5.747294425824369565e-20,-5.769987459981930461e-25,2.252909399139690905e-04,2.253798644898941106e-04,2.270046078805860882e-04
4.411705597186419254e+02,2.511613150091828928e+01,-2.863545833617355179e-20,2.684942702807778317e-25,2.683746762325381946e-25,2.072195651892120629e-12,-5.727091667234710359e-20,-5.369885405615556635e-25,2.249586524672442245e-04,2.250473147077380887e-04,2.266697242149368346e-04
4.418214000408463562e+02,2.515318427055235517e+01,-2.853590658373012823e-20,2.498755036194361234e-25,2.497643652166114741e-25,1.999057238666712997e-12,-5.707181316746025647e-20,-4.997510072388722467e-25,2.246273437757073665e-04,2.247157448396208679e-04,2.263358509817051676e-04
4.424722403630260601e+02,2.519023704018501419e+01,-2.843785765792269379e-20,2.325470632141349412e-25,2.324437826860840548e-25,1.928496959545787021e-12,-5.687571531584538758e-20,-4.650941264282698823e-25,2.242970095213681070e-04,2.243851505605576335e-04,2.260029552918045050e-04
4.431230806851811508e+02,2.522728980981626989e+01,-2.832380895288516758e-20,2.164195836866900613e-25,2.163236054907569925e-25,1.860424061296808633e-12,-5.664761790577033517e-20,-4.328391673733801226e-25,2.239676454112160542e-04,2.240555275715427896e-04,2.256710328811949336e-04
4.437739210073117420e+02,2.526434257944612938e+01,-2.821821989612607828e-20,2.014098845247457155e-25,2.013206926170865543e-25,1.794750980463135115e-12,-5.643643979225215656e-20,-4.028197690494914309e-25,2.236392471783310576e-04,2.237268715982176914e-04,2.253400795104471975e-04
4.444247613294181747e+02,2.530139534907461751e+01,-2.815048117877559485e-20,1.874405430249875480e-25,1.873576576165149695e-25,1.731393231436532867e-12,-5.630096235755118969e-20,-3.748810860499750959e-25,2.233118105796072506e-04,2.233991783908706452e-04,2.250100909645655941e-04
4.450756016515001647e+02,2.533844811870171299e+01,-2.804595849426774224e-20,1.744394953859015953e-25,1.743624705840403498e-25,1.670269298449997131e-12,-5.609191698853548447e-20,-3.488789907718031907e-25,2.229853313976404294e-04,2.230724437263242876e-04,2.246810630528146369e-04
4.457264419735581669e+02,2.537550088832744066e+01,-2.797880892898577025e-20,1.623396660093624081e-25,1.622680876463278243e-25,1.611300531353864193e-12,-5.595761785797154049e-20,-3.246793320187248161e-25,2.226598054393957860e-04,2.227466634038277604e-04,2.243529916085454747e-04
4.463772822955921242e+02,2.541255365795180055e+01,-2.788643851891336954e-20,1.510786230725031366e-25,1.510121060594572948e-25,1.554411045042885957e-12,-5.577287703782673907e-20,-3.021572461450062733e-25,2.223352285363744407e-04,2.224218332486094241e-04,2.240258724890240732e-04
4.470281226176020937e+02,2.544960642757479619e+01,-2.780845933950656739e-20,1.405982566906734184e-25,1.405364431475490176e-25,1.499527622406731240e-12,-5.561691867901313478e-20,-2.811965133813468369e-25,2.220115965438917982e-04,2.220979491101005010e-04,2.236997015752618077e-04
4.476789629395883594e+02,2.548665919719644180e+01,-2.772205554469449959e-20,1.308444799083470159e-25,1.307870374355349046e-25,1.446579620680644865e-12,-5.544411108938899917e-20,-2.616889598166940318e-25,2.216889053417991917e-04,2.217750068612689418e-04,2.233744747718458402e-04
4.483298032615509214e+02,2.552371196681673737e+01,-2.765740197530810069e-20,1.217669509222632580e-25,1.217135704430177625e-25,1.395498881077403213e-12,-5.531480395061620138e-20,-2.435339018445265160e-25,2.213671508340397942e-04,2.214530023997296482e-04,2.230501880067727212e-04
4.489806435834898934e+02,2.556076473643569003e+01,-2.756743806926324049e-20,1.133188134339122484e-25,1.132692077119696158e-25,1.346219641585842365e-12,-5.513487613852648098e-20,-2.266376268678244967e-25,2.210463289477604398e-04,2.211319316464122053e-04,2.227268372312824526e-04
4.496314839054052186e+02,2.559781750605329620e+01,-2.746503113993944215e-20,1.054564554755376585e-25,1.054103577395213669e-25,1.298678452825156410e-12,-5.493006227987888430e-20,-2.109129109510753170e-25,2.207264356340887801e-04,2.208117905461159935e-04,2.224044184196935807e-04
4.502823242272972379e+02,2.563487027566957366e+01,-2.734054052885678485e-20,9.813928539457924029e-26,9.809644757884460049e-26,1.252814096848177045e-12,-5.468108105771356970e-20,-1.962785707891584806e-25,2.204074668672451054e-04,2.204925750666220097e-04,2.220829275692401861e-04
4.509331645491660083e+02,2.567192304528452951e+01,-2.722203754625279814e-20,9.132952238625346236e-26,9.128971395649296316e-26,1.208567508790422257e-12,-5.444407509250559628e-20,-1.826590447725069247e-25,2.200894186449864343e-04,2.201742811995810456e-04,2.217623606999110698e-04
4.515840048710114729e+02,2.570897581489816019e+01,-2.712512779331144966e-20,8.499200197585016024e-26,8.495500883409390553e-26,1.165881701265399583e-12,-5.425025558662289932e-20,-1.699840039517003205e-25,2.197722869881069130e-04,2.198569049600695990e-04,2.214427664903012951e-04
4.522348451928339159e+02,2.574602858451047993e+01,-2.705175898852520405e-20,7.909399536573533078e-26,7.905961841629339013e-26,1.124701691410079735e-12,-5.410351797705040809e-20,-1.581879907314706616e-25,2.194560679399382153e-04,2.195404423850355613e-04,2.211241015005636836e-04
4.528856855146333942e+02,2.578308135412148872e+01,-2.697731966859711948e-20,7.360504045621449776e-26,7.357309467577694878e-26,1.084974430487848490e-12,-5.395463933719423895e-20,-1.472100809124289955e-25,2.191407575671266983e-04,2.192248895344084403e-04,2.208063480818088053e-04
4.535365258364100214e+02,2.582013412373120076e+01,-2.689723813656471390e-20,6.849678496446473361e-26,6.846709853033840619e-26,1.046648735959402228e-12,-5.379447627312942781e-20,-1.369935699289294672e-25,2.188263519585231798e-04,2.189102424916544720e-04,2.204895023490039839e-04
4.541873661581637975e+02,2.585718689333960896e+01,-2.679233586107452267e-20,6.374284074545251551e-26,6.371525386671895178e-26,1.009675225935302030e-12,-5.358467172214904533e-20,-1.274856814909050310e-25,2.185128472251829379e-04,2.185964973620002638e-04,2.201735604390261274e-04
4.548382064798947795e+02,2.589423966294672041e+01,-2.669239252563967058e-20,5.931864747991743522e-26,5.929301166153274283e-26,9.740062559267901480e-13,-5.338478505127934117e-20,-1.186372949598348704e-25,2.182002395010318452e-04,2.182836502730989281e-04,2.198585185105082600e-04
4.554890468016033083e+02,2.593129243255255290e+01,-2.661139035452472344e-20,5.520134615272912533e-26,5.517752350138054688e-26,9.395958578144588357e-13,-5.322278070904944687e-20,-1.104026923054582507e-25,2.178885249416451231e-04,2.179716973748080378e-04,2.195443727436868385e-04
4.561398871232893271e+02,2.596834520215710640e+01,-2.652792103773017036e-20,5.136966158086061518e-26,5.134752385245296356e-26,9.063996809571632935e-13,-5.305584207546034073e-20,-1.027393231617212304e-25,2.175776997244138755e-04,2.176606348385234924e-04,2.192311193402525667e-04
4.567907274449529496e+02,2.600539797176038448e+01,-2.644086485660004285e-20,4.780379245717748133e-26,4.778322047479267941e-26,8.743749353662208276e-13,-5.288172971320008571e-20,-9.560758491435496267e-26,2.172677600491557115e-04,2.173504588580676966e-04,2.189187545232003688e-04
4.574415677665941189e+02,2.604245074136238003e+01,-2.636533007994493971e-20,4.448530931708410838e-26,4.446619241817642695e-26,8.434803368726640318e-13,-5.273066015988987943e-20,-8.897061863416821677e-26,2.169587021365049218e-04,2.170411656488013818e-04,2.186072745366812330e-04
4.580924080882131761e+02,2.607950351096312147e+01,-2.627745450236223836e-20,4.139705981515171868e-26,4.137929507545864874e-26,8.136760542177325149e-13,-5.255490900472447672e-20,-8.279411963030343737e-26,2.166505222293002575e-04,2.167327514475125838e-04,2.182966756458556816e-04
4.587432484098102350e+02,2.611655628056260880e+01,-2.618944043279633491e-20,3.852308003197067954e-26,3.850657180543638199e-26,7.849236579992873110e-13,-5.237888086559266983e-20,-7.704616006394135908e-26,2.163432165909195959e-04,2.164252125119725534e-04,2.179869541367475123e-04
4.593940887313850681e+02,2.615360905016083137e+01,-2.610009110137900474e-20,3.584851219255197401e-26,3.583317167100417152e-26,7.571860714091792581e-13,-5.220018220275800949e-20,-7.169702438510394803e-26,2.160367815066677188e-04,2.161185451220459797e-04,2.176781063161003040e-04
4.600449290529381301e+02,2.619066181975781404e+01,-2.600150266629106607e-20,3.335952828882865021e-26,3.334527286974653261e-26,7.304275226988263830e-13,-5.200300533258213214e-20,-6.671905657765730043e-26,2.157312132823330231e-04,2.158127455774705439e-04,2.173701285112331094e-04
4.606957693744692506e+02,2.622771458935354616e+01,-2.589889918671046568e-20,3.104325854027250308e-26,3.103001146334069145e-26,7.046134993125316919e-13,-5.179779837342093135e-20,-6.208651708054500616e-26,2.154265082449091651e-04,2.155078102000773654e-04,2.170630170698991290e-04
4.613466096959786569e+02,2.626476735894804193e+01,-2.580657137500064502e-20,2.888772504301952576e-26,2.887541503933281811e-26,6.797107036300996260e-13,-5.161314275000129004e-20,-5.777545008603905153e-26,2.151226627420399495e-04,2.152037353314595336e-04,2.167567683601443862e-04
4.619974500174665195e+02,2.630182012854131557e+01,-2.570104069835059501e-20,2.688178018706504901e-26,2.687034096417814061e-26,6.556870102624042446e-13,-5.140208139670119001e-20,-5.376356037413009801e-26,2.148196731417972849e-04,2.149005173346374420e-04,2.164514399345876115e-04
4.626482903389327817e+02,2.633887289813335641e+01,-2.556813590855059014e-20,2.501504895500734272e-26,2.500441891000729942e-26,6.325114248455254469e-13,-5.113627181710118028e-20,-5.003009791001468543e-26,2.145175358327366943e-04,2.145981525926154987e-04,2.161469672464564999e-04
